name,time,ms,provider,region
latency,1579030981922269250,151,aws,ap-south-1
latency,1579030981945403944,241,google,europe-west2
latency,1579030982484763587,61,google,europe-west2
latency,1579030982644136215,197,azure,northeurope
latency,1579030983175387132,189,azure,northeurope
latency,1579030983284856275,883,aws,ap-northeast-2
latency,1579030984427113597,639,azure,southcentralus
latency,1579030985194845972,2049,google,asia-east2
latency,1579030985497828174,569,aws,ap-southeast-1
latency,1579030985676911180,2001,google,asia-east2
latency,1579030986559190301,860,aws,ap-northeast-2
latency,1579030987046881550,866,aws,ap-northeast-2
latency,1579030987521850513,462,azure,southcentralus
latency,1579030987704682924,1703,google,asia-northeast1
latency,1579030988109168247,561,azure,southcentralus
latency,1579030988565374138,542,aws,ap-southeast-1
latency,1579030989177316616,567,aws,ap-southeast-1
latency,1579030989276876717,1071,azure,southeastasia
latency,1579030990732445161,1663,google,asia-northeast1
latency,1579030990750847298,972,aws,ap-southeast-2
latency,1579030991377074508,1695,google,asia-northeast1
latency,1579030991948873970,714,azure,southeastasia
latency,1579030992043067050,789,aws,ap-northeast-1
latency,1579030992605237450,726,azure,southeastasia
latency,1579030992765884848,217,azure,westeurope
latency,1579030993388563933,938,aws,ap-southeast-2
latency,1579030993488479930,360,aws,ap-southeast-2
latency,1579030993699070087,432,aws,ca-central-1
latency,1579030994282942720,83,aws,eu-central-1
latency,1579030994665460778,774,aws,ap-northeast-1
latency,1579030994868666171,880,aws,ap-northeast-1
latency,1579030994977114920,193,aws,eu-west-1
latency,1579030995355784135,189,azure,westeurope
latency,1579030995547778471,178,azure,westeurope
latency,1579030996017661951,162,aws,ca-central-1
latency,1579030996273602703,795,azure,westus2
latency,1579030996456839742,407,aws,ca-central-1
latency,1579030996584600857,66,aws,eu-central-1
latency,1579030996944196596,168,aws,eu-west-2
latency,1579030997011517825,54,aws,eu-central-1
latency,1579030997245603702,159,aws,eu-west-1
latency,1579030997604234983,157,aws,eu-west-3
latency,1579030997684857919,170,aws,eu-west-1
latency,1579030998290461544,184,aws,eu-north-1
latency,1579030998454705723,707,azure,westus2
latency,1579030998897923844,712,azure,westus2
latency,1579030999092644739,137,aws,eu-west-2
latency,1579030999482443046,76,aws,eu-west-2
latency,1579030999546117336,754,aws,sa-east-1
latency,1579030999713224979,117,aws,eu-west-3
latency,1579031000076553362,86,aws,eu-west-3
latency,1579031000348059702,135,aws,eu-north-1
latency,1579031000661128287,610,aws,me-south-1
latency,1579031000708182888,130,aws,eu-north-1
latency,1579031001718625070,868,aws,sa-east-1
latency,1579031001841163905,674,aws,ap-east-1
latency,1579031002412986783,1203,aws,sa-east-1
latency,1579031002699442822,480,aws,me-south-1
latency,1579031002900986203,558,azure,eastus
latency,1579031003105273590,189,aws,me-south-1
latency,1579031003447259377,247,aws,ap-east-1
latency,1579031003950869056,548,azure,eastus2
latency,1579031004246904476,641,aws,ap-east-1
latency,1579031004289817493,341,azure,eastus
latency,1579031004664773123,212,azure,uksouth
latency,1579031004707790597,194,ibm,eu-de
latency,1579031005225780877,478,azure,eastus
latency,1579031005277685831,486,azure,eastus2
latency,1579031005454885478,245,google,us-central1
latency,1579031005941353053,162,azure,uksouth
latency,1579031006185968792,458,azure,eastus2
latency,1579031006359037106,401,aws,us-east-2
latency,1579031006530599825,1363,ibm,jp-tok
latency,1579031006824068124,136,azure,uksouth
latency,1579031007102189395,242,ibm,eu-gb
latency,1579031007202619774,170,ibm,eu-de
latency,1579031007669356834,1228,ibm,jp-tok
latency,1579031007873386532,169,google,us-central1
latency,1579031008849712549,673,ibm,eu-de
latency,1579031008849893455,1520,ibm,jp-tok
latency,1579031008849894929,1241,google,us-east1
latency,1579031009224463793,376,aws,us-east-2
latency,1579031009504430702,158,google,us-central1
latency,1579031009515371267,168,aws,us-east-1
latency,1579031009521275255,173,ibm,eu-de
latency,1579031009925185863,200,ibm,eu-gb
latency,1579031010226051404,204,google,us-central1
latency,1579031010383783219,377,aws,us-east-2
latency,1579031010901049206,885,azure,eastasia
latency,1579031011078437928,192,ibm,eu-gb
latency,1579031011105123763,372,aws,us-east-2
latency,1579031011212310374,785,google,us-east1
latency,1579031011746206745,165,google,us-east1
latency,1579031011798415118,195,ibm,eu-gb
latency,1579031012056328738,343,aws,us-east-1
latency,1579031012168249728,764,ibm,us-south
latency,1579031012400127992,152,aws,us-east-1
latency,1579031012828857516,159,google,us-east4
latency,1579031013117564191,818,google,us-east1
latency,1579031013154245445,591,azure,eastasia
latency,1579031013698947099,798,azure,eastasia
latency,1579031013864893812,534,aws,us-west-1
latency,1579031013965380966,347,aws,us-east-1
latency,1579031014257871123,601,ibm,us-south
latency,1579031014793738530,593,ibm,us-south
latency,1579031014853317443,487,ibm,us-east
latency,1579031014979705276,218,google,us-east4
latency,1579031015265220773,798,azure,eastasia
latency,1579031015422590570,69,google,europe-west1
latency,1579031015478361276,183,google,us-east4
latency,1579031015697513160,218,aws,us-west-1
latency,1579031015989966965,224,ibm,us-south
latency,1579031016518089433,591,aws,us-west-2
latency,1579031016530429467,543,aws,us-west-1
latency,1579031016649159720,451,ibm,us-east
latency,1579031016678227661,184,google,us-east4
latency,1579031017241338211,89,google,europe-west1
latency,1579031017392165835,212,aws,us-west-1
latency,1579031017479968419,455,aws,ap-south-1
latency,1579031017485899045,453,ibm,us-east
latency,1579031018139150742,153,google,europe-west1
latency,1579031018145696638,164,google,europe-west2
latency,1579031018329192610,585,aws,us-west-2
latency,1579031018392939629,499,ibm,us-east
latency,1579031018922751526,276,azure,northeurope
latency,1579031018951085294,55,google,europe-west1
latency,1579031019190880522,360,aws,ap-south-1
latency,1579031019226499531,585,aws,us-west-2
latency,1579031019678971050,226,aws,us-west-2
latency,1579031019869939512,176,google,europe-west2
latency,1579031020099124792,372,aws,ap-south-1
latency,1579031020335153425,155,aws,ap-south-1
latency,1579031020594166038,223,azure,northeurope
latency,1579031020845119964,245,google,europe-west2
latency,1579031021015223052,178,google,europe-west2
latency,1579031021433941122,2007,google,asia-east2
latency,1579031021567632204,220,azure,northeurope
latency,1579031021717064999,201,azure,northeurope
latency,1579031022826166096,891,aws,ap-northeast-2
latency,1579031023095435464,2000,google,asia-east2
latency,1579031023989221909,626,azure,southcentralus
latency,1579031024054942224,1985,google,asia-east2
latency,1579031024178082277,1960,google,asia-east2
latency,1579031024452291144,855,aws,ap-northeast-2
latency,1579031025010220609,330,aws,ap-northeast-2
latency,1579031025195322336,706,aws,ap-southeast-1
latency,1579031025413177212,458,azure,southcentralus
latency,1579031025432054083,874,aws,ap-northeast-2
latency,1579031026122332719,611,azure,southcentralus
latency,1579031026458359981,544,aws,ap-southeast-1
latency,1579031026532174290,599,azure,southcentralus
latency,1579031027337940790,714,aws,ap-southeast-1
latency,1579031027364724241,1668,google,asia-northeast1
latency,1579031027569946861,532,aws,ap-southeast-1
latency,1579031028611740691,744,azure,southeastasia
latency,1579031028626178366,1663,google,asia-northeast1
latency,1579031029545710793,1705,google,asia-northeast1
latency,1579031029753069475,1682,google,asia-northeast1
latency,1579031029827982501,701,azure,southeastasia
latency,1579031030086669292,972,aws,ap-southeast-2
latency,1579031030769202588,722,azure,southeastasia
latency,1579031030903561575,650,azure,southeastasia
latency,1579031031286948319,956,aws,ap-southeast-2
latency,1579031031601433261,1007,aws,ap-northeast-1
latency,1579031032245811806,974,aws,ap-southeast-2
latency,1579031032301194678,195,azure,westeurope
latency,1579031032358360422,951,aws,ap-southeast-2
latency,1579031032582278216,791,aws,ap-northeast-1
latency,1579031033275813653,192,azure,westeurope
latency,1579031033344286269,534,aws,ca-central-1
latency,1579031033627977551,768,aws,ap-northeast-1
latency,1579031033748845530,1002,aws,ap-northeast-1
latency,1579031033917903149,77,aws,eu-central-1
latency,1579031033942037872,163,aws,ca-central-1
latency,1579031034285396476,156,azure,westeurope
latency,1579031034448540568,195,azure,westeurope
latency,1579031034502824220,59,aws,eu-central-1
latency,1579031034609370576,186,aws,eu-west-1
latency,1579031035394076159,602,aws,ca-central-1
latency,1579031035566625127,172,aws,eu-west-1
latency,1579031035790986508,400,aws,ca-central-1
latency,1579031035945353304,55,aws,eu-central-1
latency,1579031036174780217,779,azure,westus2
latency,1579031036344538634,52,aws,eu-central-1
latency,1579031036627644064,182,aws,eu-west-1
latency,1579031036767749255,699,azure,westus2
latency,1579031036820339950,145,aws,eu-west-2
latency,1579031037011954042,166,aws,eu-west-1
latency,1579031037349349464,79,aws,eu-west-2
latency,1579031037477227624,156,aws,eu-west-3
latency,1579031037647853823,518,azure,westus2
latency,1579031037965907189,116,aws,eu-west-3
latency,1579031038157156850,179,aws,eu-north-1
latency,1579031038217514208,704,azure,westus2
latency,1579031038283375573,134,aws,eu-west-2
latency,1579031038597491189,130,aws,eu-north-1
latency,1579031038823629688,105,aws,eu-west-2
latency,1579031038904805451,120,aws,eu-west-3
latency,1579031039404811085,746,aws,sa-east-1
latency,1579031039442170722,116,aws,eu-west-3
latency,1579031039539899776,134,aws,eu-north-1
latency,1579031039839749589,740,aws,sa-east-1
latency,1579031040086173138,142,aws,eu-north-1
latency,1579031040664164424,758,aws,me-south-1
latency,1579031040751522779,710,aws,sa-east-1
latency,1579031040857631439,270,aws,sa-east-1
latency,1579031040926169573,584,aws,me-south-1
latency,1579031041473716460,217,aws,me-south-1
latency,1579031041823592311,656,aws,ap-east-1
latency,1579031041845799026,485,aws,me-south-1
latency,1579031042081131636,654,aws,ap-east-1
latency,1579031042614084924,640,aws,ap-east-1
latency,1579031042864763874,540,azure,eastus
latency,1579031042983664151,635,aws,ap-east-1
latency,1579031043050283552,468,azure,eastus
latency,1579031043589565461,475,azure,eastus
latency,1579031043875618464,507,azure,eastus2
latency,1579031043941034534,455,azure,eastus
latency,1579031044041907202,490,azure,eastus2
latency,1579031044582862360,492,azure,eastus2
latency,1579031044605034275,227,azure,uksouth
latency,1579031044727467443,184,azure,uksouth
latency,1579031045236980979,473,azure,eastus2
latency,1579031045256645373,170,azure,uksouth
latency,1579031045594016403,175,azure,uksouth
latency,1579031046345853212,1240,ibm,jp-tok
latency,1579031046482978751,1254,ibm,jp-tok
latency,1579031046972326942,1212,ibm,jp-tok
latency,1579031047125852759,279,ibm,eu-de
latency,1579031047197958663,213,ibm,eu-de
latency,1579031047311340096,1211,ibm,jp-tok
latency,1579031047709918780,236,ibm,eu-de
latency,1579031047810048235,178,google,us-central1
latency,1579031047856327574,156,google,us-central1
latency,1579031047972412683,160,ibm,eu-de
latency,1579031048445976495,235,google,us-central1
latency,1579031048636800374,164,google,us-central1
latency,1579031048740895499,422,aws,us-east-2
latency,1579031048754835713,398,aws,us-east-2
latency,1579031049329017598,379,aws,us-east-2
latency,1579031049482841983,227,ibm,eu-gb
latency,1579031049492271045,249,ibm,eu-gb
latency,1579031049514305515,376,aws,us-east-2
latency,1579031050040707401,210,ibm,eu-gb
latency,1579031050146825711,152,google,us-east1
latency,1579031050219620650,204,ibm,eu-gb
latency,1579031050690097757,146,google,us-east1
latency,1579031050767775969,782,google,us-east1
latency,1579031051034680854,386,aws,us-east-1
latency,1579031051414713102,146,aws,us-east-1
latency,1579031051513396491,788,google,us-east1
latency,1579031051537604296,344,aws,us-east-1
latency,1579031052165994801,151,aws,us-east-1
latency,1579031052383185748,845,azure,eastasia
latency,1579031052708788409,794,azure,eastasia
latency,1579031052829232629,791,azure,eastasia
latency,1579031053450145080,782,azure,eastasia
latency,1579031053528584017,644,ibm,us-south
latency,1579031053823175061,613,ibm,us-south
latency,1579031053930699377,601,ibm,us-south
latency,1579031054279157291,249,google,us-east4
latency,1579031054457531172,132,google,us-east4
latency,1579031054519033421,568,ibm,us-south
latency,1579031054562243801,130,google,us-east4
latency,1579031055181570056,160,google,us-east4
latency,1579031055340201590,559,aws,us-west-1
latency,1579031055484568965,524,aws,us-west-1
latency,1579031055588663260,521,aws,us-west-1
latency,1579031056212116417,525,aws,us-west-1
latency,1579031056356241943,513,ibm,us-east
latency,1579031056490499280,505,ibm,us-east
latency,1579031056513608995,423,ibm,us-east
latency,1579031056926995055,69,google,europe-west1
latency,1579031057056679205,65,google,europe-west1
latency,1579031057074280919,59,google,europe-west1
latency,1579031057217203724,500,ibm,us-east
latency,1579031057844975255,115,google,europe-west1
latency,1579031058046820539,618,aws,us-west-2
latency,1579031058148957092,590,aws,us-west-2
latency,1579031058158999444,584,aws,us-west-2
latency,1579031058929223871,583,aws,us-west-2
latency,1579031058996862018,447,aws,ap-south-1
latency,1579031059015400326,366,aws,ap-south-1
latency,1579031059040796287,379,aws,ap-south-1
latency,1579031059745860650,204,google,europe-west2
latency,1579031059750250284,251,google,europe-west2
latency,1579031059752540721,236,google,europe-west2
latency,1579031059807474578,377,aws,ap-south-1
latency,1579031060519672320,263,azure,northeurope
latency,1579031060530664728,279,azure,northeurope
latency,1579031060539681363,286,azure,northeurope
latency,1579031060544886048,237,google,europe-west2
latency,1579031061258447060,212,azure,northeurope
latency,1579031061400753605,358,google,asia-east2
latency,1579031062797912198,895,aws,ap-northeast-2
latency,1579031062992169453,1970,google,asia-east2
latency,1579031063029333272,1998,google,asia-east2
latency,1579031063746300550,1986,google,asia-east2
latency,1579031063949158134,650,azure,southcentralus
latency,1579031064358331262,865,aws,ap-northeast-2
latency,1579031064380886301,848,aws,ap-northeast-2
latency,1579031065010490068,560,aws,ap-southeast-1
latency,1579031065105383461,857,aws,ap-northeast-2
latency,1579031065308922308,450,azure,southcentralus
latency,1579031065494560917,605,azure,southcentralus
latency,1579031066206418497,598,azure,southcentralus
latency,1579031066524297231,713,aws,ap-southeast-1
latency,1579031066540513368,545,aws,ap-southeast-1
latency,1579031067190402697,1676,google,asia-northeast1
latency,1579031067248099805,538,aws,ap-southeast-1
latency,1579031068462858238,771,azure,southeastasia
latency,1579031068699537842,1658,google,asia-northeast1
